timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-20T10:11:28,green-ai-sample-01,041b3c84-d682-4f91-8b0a-0b87c9bfeeed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.792911500000628,6.943518158439438e-06,1.4487056893160928e-06,22.594497124530996,0.0,10.0,6.685888055e-06,0.0,3.046546944445557e-06,9.732434999445557e-06,0.0,India,IND,west bengal,,,Windows-11-10.0.26200-SP0,3.14.7,3.3.1,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,88.0965,23.1762,15.679065704345703,process,0.0,0,74.1,11.62253189086914,N,1.0,0.0
2026-09-20T10:13:34,green-ai-sample-01,77729917-5ab6-4ff3-979e-2cea0a8924a8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.7783585000006497,3.5959166401733503e-06,9.517139890703151e-07,13.134127980243761,0.0,10.0,3.4615297220000003e-06,0.0,1.5787141666654254e-06,5.040243888665426e-06,0.0,India,IND,west bengal,,,Windows-11-10.0.26200-SP0,3.14.7,3.3.1,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,88.0965,23.1762,15.679065704345703,process,0,0,0,0,N,1.0,0.0
2026-09-20T10:18:37,green-ai-sample-01,025f1cef-7b36-4980-a4b8-403a78f9e4c5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.260372800000368,4.390570214233514e-06,1.0305600989268203e-06,19.144626052459667,0.0,10.0,3.5004002770000005e-06,0.0,2.6536758333350007e-06,6.1540761103350016e-06,0.0,India,IND,west bengal,,,Windows-11-10.0.26200-SP0,3.14.7,3.3.1,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,88.0965,23.1762,15.679065704345703,process,0,0,0,0,N,1.0,0.0
2026-09-20T10:18:40,green-ai-sample-01,684247e4-998e-4574-825a-52b2b93756c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.0736157000001185,3.84109698223615e-06,9.429208018409882e-07,17.527467520310626,0.0,10.0,3.1158122230000003e-06,0.0,2.2680905555565304e-06,5.383902778556531e-06,0.0,India,IND,west bengal,,,Windows-11-10.0.26200-SP0,3.14.7,3.3.1,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,88.0965,23.1762,15.679065704345703,process,0,0,0,0,N,1.0,0.0
